Order ID,Order Date,Ship Date,EmailID,Country,City,State,Revenue,Quantity,Profit,Month-Year,Shipping_Duration,,Profit_Margin,Category,Product Name
CA-2014-166093,8/18/2014,8/25/2014,RickWilson@gmail.com,United States,Brentwood,California,23.36,2,11.68,August 2014,7,,50%,Envelopes,Staples
CA-2014-166093,8/18/2014,8/25/2014,RickWilson@gmail.com,United States,Brentwood,California,71.98,3,9,August 2014,7,,13%,Phones,OtterBox Defender Series Case - Samsung Galaxy S4
CA-2014-166093,8/18/2014,8/25/2014,RickWilson@gmail.com,United States,Brentwood,California,8.56,2,3.85,August 2014,7,,45%,Paper,Xerox 1962
CA-2014-166093,8/18/2014,8/25/2014,RickWilson@gmail.com,United States,Brentwood,California,13.92,3,4.87,August 2014,7,,35%,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
CA-2014-166093,8/18/2014,8/25/2014,RickWilson@gmail.com,United States,Brentwood,California,2518.29,9,654.76,August 2014,7,,26%,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators
CA-2014-166093,8/18/2014,8/25/2014,RickWilson@gmail.com,United States,Brentwood,California,540.57,3,140.55,August 2014,7,,26%,Storage,Standard Rollaway File with Lock
CA-2014-166093,8/18/2014,8/25/2014,RickWilson@gmail.com,United States,Brentwood,California,221.06,8,77.37,August 2014,7,,35%,Binders,GBC Recycled Grain Textured Covers
CA-2013-146325,12/15/2013,12/18/2013,DavidSmith@gmail.com,United States,San Diego,California,81.42,2,-9.16,December 2013,3,,-11%,Chairs,"Global Task Chair, Black"
CA-2013-146325,12/15/2013,12/18/2013,DavidSmith@gmail.com,United States,San Diego,California,134.8,10,35.05,December 2013,3,,26%,Storage,"Tenex Personal Project File with Scoop Front Design, Black"
CA-2014-131807,10/6/2014,10/11/2014,GregGuthrie@gmail.com,United States,Chico,California,435.17,4,-59.84,October 2014,5,,-14%,Chairs,Global Deluxe High-Back Office Chair in Storm
CA-2014-131807,10/6/2014,10/11/2014,GregGuthrie@gmail.com,United States,Chico,California,14.9,5,6.85,October 2014,5,,46%,Fasteners,Staples
CA-2014-131807,10/6/2014,10/11/2014,GregGuthrie@gmail.com,United States,Chico,California,15.8,4,4.11,October 2014,5,,26%,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
CA-2014-131807,10/6/2014,10/11/2014,GregGuthrie@gmail.com,United States,Chico,California,72.9,5,26.97,October 2014,5,,37%,Furnishings,DAX Clear Channel Poster Frame
CA-2014-131807,10/6/2014,10/11/2014,GregGuthrie@gmail.com,United States,Chico,California,206.35,3,5.16,October 2014,5,,3%,Tables,KI Adjustable-Height Table
CA-2014-131807,10/6/2014,10/11/2014,GregGuthrie@gmail.com,United States,Chico,California,7.99,1,2.7,October 2014,5,,34%,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White"
CA-2012-138219,3/23/2012,3/30/2012,BartPistole@gmail.com,United States,Los Angeles,California,33.36,4,16.68,March 2012,7,,50%,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"
CA-2013-157707,10/11/2013,10/13/2013,CoreyCatlett@gmail.com,United States,Denver,Colorado,90.88,3,-190.85,October 2013,2,,-210%,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"
CA-2013-157707,10/11/2013,10/13/2013,CoreyCatlett@gmail.com,United States,Denver,Colorado,15.99,1,-3,October 2013,2,,-19%,Phones,iOttie HLCRIO102 Car Mount
CA-2013-157707,10/11/2013,10/13/2013,CoreyCatlett@gmail.com,United States,Denver,Colorado,120.78,1,13.59,October 2013,2,,11%,Chairs,"Global Manager's Adjustable Task Chair, Storm"
CA-2012-113040,8/27/2012,8/31/2012,ChadCunningham@gmail.com,United States,Los Angeles,California,5.1,1,1.66,August 2012,4,,33%,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings
CA-2013-151498,4/22/2013,4/25/2013,DuaneNoonan@gmail.com,United States,Seattle,Washington,8.32,5,2.81,April 2013,3,,34%,Binders,Round Ring Binders
US-2012-165743,11/20/2012,11/23/2012,MichelleMoray@gmail.com,United States,Aurora,Colorado,4.9,3,-3.43,November 2012,3,,-70%,Binders,Wilson Jones Custom Binder Spines & Labels
US-2012-165743,11/20/2012,11/23/2012,MichelleMoray@gmail.com,United States,Aurora,Colorado,145.76,6,-247.8,November 2012,3,,-170%,Bookcases,Sauder Barrister Bookcases
US-2012-165743,11/20/2012,11/23/2012,MichelleMoray@gmail.com,United States,Aurora,Colorado,9.61,6,-7.37,November 2012,3,,-77%,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders
US-2014-105998,11/4/2014,11/6/2014,ClayRozendal@gmail.com,United States,San Diego,California,199.75,5,87.89,November 2014,2,,44%,Accessories,Microsoft Sculpt Comfort Mouse
US-2014-105998,11/4/2014,11/6/2014,ClayRozendal@gmail.com,United States,San Diego,California,1673.18,12,20.91,November 2014,2,,1%,Tables,Chromcraft Round Conference Tables
US-2011-148194,5/4/2011,5/7/2011,BillShonely@gmail.com,United States,Seattle,Washington,12.18,7,3.9,May 2011,3,,32%,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke"
US-2011-148194,5/4/2011,5/7/2011,BillShonely@gmail.com,United States,Seattle,Washington,57.68,4,19.03,May 2011,3,,33%,Appliances,Holmes Odor Grabber
CA-2012-110870,12/12/2012,12/15/2012,KarenDaniels@gmail.com,United States,Los Angeles,California,299.94,6,128.97,December 2012,3,,43%,Accessories,Logitech Wireless Marathon Mouse M705
CA-2012-110870,12/12/2012,12/15/2012,KarenDaniels@gmail.com,United States,Los Angeles,California,25.76,7,0.52,December 2012,3,,2%,Supplies,Staples
CA-2013-139808,10/8/2013,10/12/2013,MickCrebagga@gmail.com,United States,Marysville,Washington,93.36,12,0.93,October 2013,4,,1%,Fasteners,"Alliance Super-Size Bands, Assorted Sizes"
US-2012-136427,6/20/2012,6/23/2012,JustinMacKendrick@gmail.com,United States,Aurora,Colorado,125.94,7,15.74,June 2012,3,,12%,Phones,Griffin GC36547 PowerJolt SE Lightning Charger
CA-2014-114804,10/18/2014,10/20/2014,BarryFranzösisch@gmail.com,United States,Modesto,California,52.79,1,4.62,October 2014,2,,9%,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone
CA-2014-109393,7/1/2014,7/3/2014,JohnCastell@gmail.com,United States,Los Angeles,California,436,3,5.13,July 2014,2,,1%,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish"
CA-2014-121489,8/22/2014,8/26/2014,CandaceMcMahon@gmail.com,United States,Seattle,Washington,388.7,6,38.87,August 2014,4,,10%,Chairs,"Padded Folding Chairs, Black, 4/Carton"
CA-2014-121489,8/22/2014,8/26/2014,CandaceMcMahon@gmail.com,United States,Seattle,Washington,572.58,6,34.35,August 2014,4,,6%,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers
CA-2014-121489,8/22/2014,8/26/2014,CandaceMcMahon@gmail.com,United States,Seattle,Washington,33.18,2,11.61,August 2014,4,,35%,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse
CA-2014-165008,9/16/2014,9/18/2014,DougO'Connell@gmail.com,United States,Salt Lake City,Utah,295.06,9,106.96,September 2014,2,,36%,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
CA-2012-121188,8/28/2012,9/4/2012,CassandraBrandow@gmail.com,United States,Los Angeles,California,892.35,5,267.71,August 2012,7,,30%,Storage,"Hot File 7-Pocket, Floor Stand"
CA-2012-121188,8/28/2012,9/4/2012,CassandraBrandow@gmail.com,United States,Los Angeles,California,307.67,2,28.96,August 2012,7,,9%,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine
CA-2012-121188,8/28/2012,9/4/2012,CassandraBrandow@gmail.com,United States,Los Angeles,California,728.82,9,29.15,August 2012,7,,4%,Storage,Carina Double Wide Media Storage Towers in Natural & Black
CA-2012-121188,8/28/2012,9/4/2012,CassandraBrandow@gmail.com,United States,Los Angeles,California,41.36,5,13.96,August 2012,7,,34%,Binders,GBC Wire Binding Combs
CA-2012-121188,8/28/2012,9/4/2012,CassandraBrandow@gmail.com,United States,Los Angeles,California,43.18,3,15.11,August 2012,7,,35%,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector
CA-2012-121188,8/28/2012,9/4/2012,CassandraBrandow@gmail.com,United States,Los Angeles,California,4.16,2,1.75,August 2012,7,,42%,Furnishings,Eldon Wave Desk Accessories
US-2012-160563,10/20/2012,10/24/2012,NoelStaavos@gmail.com,United States,San Francisco,California,239.97,3,86.39,October 2012,4,,36%,Accessories,Logitech G602 Wireless Gaming Mouse
US-2012-160563,10/20/2012,10/24/2012,NoelStaavos@gmail.com,United States,San Francisco,California,16.02,6,6.09,October 2012,4,,38%,Furnishings,Acrylic Self-Standing Desk Frames
CA-2012-150714,10/26/2012,11/1/2012,KristenHastings@gmail.com,United States,Springfield,Oregon,146.54,6,47.63,October 2012,6,,33%,Labels,Avery 477
CA-2012-150714,10/26/2012,11/1/2012,KristenHastings@gmail.com,United States,Springfield,Oregon,131.9,3,47.82,October 2012,6,,36%,Paper,Xerox 1914
CA-2012-150714,10/26/2012,11/1/2012,KristenHastings@gmail.com,United States,Springfield,Oregon,203.88,5,20.39,October 2012,6,,10%,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
CA-2012-150714,10/26/2012,11/1/2012,KristenHastings@gmail.com,United States,Springfield,Oregon,14.3,7,-10.49,October 2012,6,,-73%,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos
CA-2012-150714,10/26/2012,11/1/2012,KristenHastings@gmail.com,United States,Springfield,Oregon,718.64,10,-161.69,October 2012,6,,-22%,Storage,Fellowes Officeware Wire Shelving
CA-2013-106621,9/30/2013,10/2/2013,DarioMedina@gmail.com,United States,Yuma,Arizona,10.5,4,1.18,September 2013,2,,11%,Art,Newell 351
CA-2012-107020,7/10/2012,7/14/2012,MikeVittorini@gmail.com,United States,San Bernardino,California,39.92,2,12.97,July 2012,4,,32%,Binders,Large Capacity Hanging Post Binders
CA-2011-101392,12/7/2011,12/13/2011,AnnSteele@gmail.com,United States,Seattle,Washington,269.36,7,70.03,December 2011,6,,26%,Storage,Advantus Rolling Drawer Organizers
CA-2012-127502,12/10/2012,12/14/2012,MegTillman@gmail.com,United States,San Francisco,California,5.76,2,2.82,December 2012,4,,49%,Labels,Avery File Folder Labels
CA-2014-133046,7/28/2014,8/2/2014,DennisKane@gmail.com,United States,Seattle,Washington,23.88,3,10.51,July 2014,5,,44%,Furnishings,Staples
CA-2014-133046,7/28/2014,8/2/2014,DennisKane@gmail.com,United States,Seattle,Washington,26.2,4,12.05,July 2014,5,,46%,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5"""
CA-2014-133046,7/28/2014,8/2/2014,DennisKane@gmail.com,United States,Seattle,Washington,12.96,2,6.22,July 2014,5,,48%,Paper,Xerox 227
CA-2014-133046,7/28/2014,8/2/2014,DennisKane@gmail.com,United States,Seattle,Washington,234.95,5,32.89,July 2014,5,,14%,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
CA-2014-122798,12/29/2014,1/2/2015,SusanVittorini@gmail.com,United States,Albuquerque,New Mexico,118.25,5,34.29,December 2014,4,,29%,Storage,Eldon Mobile Mega Data Cart��Mega Stackable��Add-On Trays
CA-2014-122798,12/29/2014,1/2/2015,SusanVittorini@gmail.com,United States,Albuquerque,New Mexico,4.28,1,1.93,December 2014,4,,45%,Paper,Xerox 1953
CA-2013-169663,3/11/2013,3/14/2013,RickHuthwaite@gmail.com,United States,Los Angeles,California,26.85,3,5.1,March 2013,3,,19%,Accessories,Kingston Digital DataTraveler 16GB USB 2.0
CA-2013-169663,3/11/2013,3/14/2013,RickHuthwaite@gmail.com,United States,Los Angeles,California,3357.6,3,377.73,March 2013,3,,11%,Machines,Okidata MB760 Printer
CA-2012-149846,5/22/2012,5/26/2012,SarahBrown@gmail.com,United States,Los Angeles,California,8.26,2,3.8,May 2012,4,,46%,Labels,Avery 476
CA-2012-149846,5/22/2012,5/26/2012,SarahBrown@gmail.com,United States,Los Angeles,California,2973.32,7,334.5,May 2012,4,,11%,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer
CA-2012-149846,5/22/2012,5/26/2012,SarahBrown@gmail.com,United States,Los Angeles,California,104.79,7,29.34,May 2012,4,,28%,Storage,Pizazz Global Quick File
CA-2012-149846,5/22/2012,5/26/2012,SarahBrown@gmail.com,United States,Los Angeles,California,775.73,6,58.18,May 2012,4,,8%,Phones,Aastra 57i VoIP phone
CA-2014-101014,8/30/2014,9/5/2014,RickWilson@gmail.com,United States,Los Angeles,California,148.02,3,41.45,August 2014,6,,28%,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base
US-2014-113201,7/1/2014,7/6/2014,ThomasThornton@gmail.com,United States,Los Angeles,California,204.95,5,100.43,July 2014,5,,49%,Paper,Xerox 1919
CA-2013-116722,11/12/2013,11/17/2013,LizPelletier@gmail.com,United States,San Francisco,California,41.96,2,10.91,November 2013,5,,26%,Furnishings,Magnifier Swing Arm Lamp
CA-2013-116722,11/12/2013,11/17/2013,LizPelletier@gmail.com,United States,San Francisco,California,451.15,3,0,November 2013,5,,0%,Chairs,Hon Every-Day Series Multi-Task Chairs
CA-2013-116722,11/12/2013,11/17/2013,LizPelletier@gmail.com,United States,San Francisco,California,31.5,11,11.03,November 2013,5,,35%,Binders,Avery Poly Binder Pockets
US-2014-150070,9/8/2014,9/13/2014,JosephAirdo@gmail.com,United States,Modesto,California,161.57,2,-28.27,September 2014,5,,-17%,Chairs,Global Low Back Tilter Chair
CA-2011-127866,7/20/2011,7/23/2011,JonathanDoherty@gmail.com,United States,Riverside,California,41.94,2,15.1,July 2011,3,,36%,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack"
CA-2011-127866,7/20/2011,7/23/2011,JonathanDoherty@gmail.com,United States,Riverside,California,11.96,2,5.86,July 2011,3,,49%,Paper,Xerox 1965
CA-2011-127866,7/20/2011,7/23/2011,JonathanDoherty@gmail.com,United States,Riverside,California,13.12,4,3.8,July 2011,3,,29%,Art,Newell 348
CA-2011-127866,7/20/2011,7/23/2011,JonathanDoherty@gmail.com,United States,Riverside,California,535.41,3,160.62,July 2011,3,,30%,Storage,"Hot File 7-Pocket, Floor Stand"
CA-2012-121776,2/16/2012,2/21/2012,RobDowd@gmail.com,United States,Los Angeles,California,36.84,3,17.31,February 2012,5,,47%,Paper,Xerox 1881
CA-2012-121776,2/16/2012,2/21/2012,RobDowd@gmail.com,United States,Los Angeles,California,87.71,7,41.22,February 2012,5,,47%,Labels,Avery 485
CA-2013-100993,2/5/2013,2/10/2013,AnnieZypern@gmail.com,United States,San Diego,California,14.73,3,7.22,February 2013,5,,49%,Labels,Avery 508
CA-2013-100993,2/5/2013,2/10/2013,AnnieZypern@gmail.com,United States,San Diego,California,186.54,3,50.37,February 2013,5,,27%,Storage,"Fellowes Mobile File Cart, Black"
CA-2013-100993,2/5/2013,2/10/2013,AnnieZypern@gmail.com,United States,San Diego,California,557.73,4,6.97,February 2013,5,,1%,Tables,Chromcraft Round Conference Tables
CA-2013-100993,2/5/2013,2/10/2013,AnnieZypern@gmail.com,United States,San Diego,California,159.97,4,-31.99,February 2013,5,,-20%,Phones,Anker Astro 15000mAh USB Portable Charger
US-2013-131058,12/28/2013,1/1/2014,EugeneMoren@gmail.com,United States,Santa Ana,California,20.16,7,9.88,December 2013,4,,49%,Labels,Avery File Folder Labels
CA-2014-140151,3/24/2014,3/26/2014,RaymondBuch@gmail.com,United States,Seattle,Washington,32.48,2,4.87,March 2014,2,,15%,Storage,Acco Perma 4000 Stacking Storage Drawers
CA-2014-140151,3/24/2014,3/26/2014,RaymondBuch@gmail.com,United States,Seattle,Washington,20.04,3,9.62,March 2014,2,,48%,Paper,Xerox 1898
CA-2014-140151,3/24/2014,3/26/2014,RaymondBuch@gmail.com,United States,Seattle,Washington,13999.96,4,6719.98,March 2014,2,,48%,Copiers,Canon imageCLASS 2200 Advanced Copier
CA-2013-103464,11/19/2013,11/23/2013,PatrickGardner@gmail.com,United States,San Diego,California,595,5,95.2,November 2013,4,,16%,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive
CA-2012-168207,11/2/2012,11/6/2012,LizThompson@gmail.com,United States,San Diego,California,96.96,6,33.94,November 2012,4,,35%,Furnishings,Contemporary Wood/Metal Frame
CA-2012-168207,11/2/2012,11/6/2012,LizThompson@gmail.com,United States,San Diego,California,117.49,7,41.12,November 2012,4,,35%,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
CA-2012-168207,11/2/2012,11/6/2012,LizThompson@gmail.com,United States,San Diego,California,11.95,3,4.18,November 2012,4,,35%,Binders,Cardinal Holdit Business Card Pockets
CA-2012-168207,11/2/2012,11/6/2012,LizThompson@gmail.com,United States,San Diego,California,512.5,3,-30.15,November 2012,4,,-6%,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases
CA-2013-144148,8/1/2013,8/6/2013,AnnaHäberlin@gmail.com,United States,San Francisco,California,863.13,7,-32.37,August 2013,5,,-4%,Tables,Laminate Occasional Tables
CA-2014-107174,11/7/2014,11/14/2014,AdamBellavance@gmail.com,United States,Seattle,Washington,2036.86,7,366.63,November 2014,7,,18%,Tables,Hon 5100 Series Wood Tables
CA-2014-107174,11/7/2014,11/14/2014,AdamBellavance@gmail.com,United States,Seattle,Washington,449.57,2,-73.05,November 2014,7,,-16%,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs
CA-2014-107174,11/7/2014,11/14/2014,AdamBellavance@gmail.com,United States,Seattle,Washington,108.96,3,32.69,November 2014,7,,30%,Accessories,SanDisk Cruzer 64 GB USB Flash Drive
CA-2011-114125,7/9/2011,7/13/2011,GaryHansen@gmail.com,United States,Los Angeles,California,2.88,1,1.41,July 2011,4,,49%,Labels,Avery 49
CA-2011-114125,7/9/2011,7/13/2011,GaryHansen@gmail.com,United States,Los Angeles,California,41.9,6,14.14,July 2011,4,,34%,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings
CA-2011-114125,7/9/2011,7/13/2011,GaryHansen@gmail.com,United States,Los Angeles,California,23.92,4,4.07,July 2011,4,,17%,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
CA-2014-149699,12/23/2014,12/25/2014,ChadMcGuire@gmail.com,United States,Los Angeles,California,474.95,5,142.49,December 2014,2,,30%,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac
CA-2013-166429,9/3/2013,9/9/2013,TobyGnade@gmail.com,United States,Des Moines,Washington,999.98,2,449.99,September 2013,6,,45%,Copiers,Hewlett Packard 610 Color Digital Copier / Printer
CA-2012-112767,8/2/2012,8/6/2012,DarrenKoutras@gmail.com,United States,Springfield,Oregon,277.5,4,-188.7,August 2012,4,,-68%,Tables,Balt Split Level Computer Training Table
CA-2012-136700,12/6/2012,12/11/2012,DavidBremer@gmail.com,United States,Santa Barbara,California,8.96,2,4.39,December 2012,5,,49%,Paper,Spiral Phone Message Books with Labels by Adams
CA-2013-104633,6/13/2013,6/17/2013,ErinAshbrook@gmail.com,United States,Pasadena,California,185.88,6,83.65,June 2013,4,,45%,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
CA-2013-104633,6/13/2013,6/17/2013,ErinAshbrook@gmail.com,United States,Pasadena,California,12.96,2,6.22,June 2013,4,,48%,Paper,Xerox 228
CA-2011-158225,9/22/2011,9/28/2011,SanjitEngle@gmail.com,United States,San Jose,California,169.45,5,42.36,September 2011,6,,25%,Storage,"File Shuttle II and Handi-File, Black"
CA-2011-158225,9/22/2011,9/28/2011,SanjitEngle@gmail.com,United States,San Jose,California,40.68,2,0.41,September 2011,6,,1%,Storage,Tennsco Commercial Shelving
CA-2011-109897,8/12/2011,8/16/2011,BenWallace@gmail.com,United States,San Francisco,California,806.34,8,50.4,August 2011,4,,6%,Phones,BlackBerry Q10
CA-2011-109897,8/12/2011,8/16/2011,BenWallace@gmail.com,United States,San Francisco,California,85.44,3,31.61,August 2011,4,,37%,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock"
CA-2014-152310,8/13/2014,8/20/2014,DanaKaydos@gmail.com,United States,Seattle,Washington,299.99,1,90,August 2014,7,,30%,Copiers,Hewlett Packard 310 Color Digital Copier
CA-2014-152310,8/13/2014,8/20/2014,DanaKaydos@gmail.com,United States,Seattle,Washington,192.16,4,92.24,August 2014,7,,48%,Paper,Xerox 1937
CA-2014-152310,8/13/2014,8/20/2014,DanaKaydos@gmail.com,United States,Seattle,Washington,242.62,8,27.3,August 2014,7,,11%,Phones,Grandstream GXP1160 VoIP phone
CA-2014-152310,8/13/2014,8/20/2014,DanaKaydos@gmail.com,United States,Seattle,Washington,46.74,3,11.69,August 2014,7,,25%,Storage,Personal File Boxes with Fold-Down Carry Handle
CA-2014-152310,8/13/2014,8/20/2014,DanaKaydos@gmail.com,United States,Seattle,Washington,174.95,5,12.25,August 2014,7,,7%,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard"
CA-2014-152310,8/13/2014,8/20/2014,DanaKaydos@gmail.com,United States,Seattle,Washington,100.7,6,37.76,August 2014,7,,37%,Binders,Avery Legal 4-Ring Binder
CA-2013-139549,10/21/2013,10/26/2013,MuhammedYedwab@gmail.com,United States,El Cajon,California,387.14,4,4.84,October 2013,5,,1%,Chairs,Hon Every-Day Chair Series Swivel Task Chairs
US-2014-168802,11/4/2014,11/8/2014,JackO'Briant@gmail.com,United States,Seattle,Washington,18.37,4,5.97,November 2014,4,,32%,Binders,Binder Posts
US-2011-103338,3/11/2011,3/15/2011,RichardBierner@gmail.com,United States,Roseville,California,7.98,3,2.07,March 2011,4,,26%,Art,Economy #2 Pencils
US-2014-167318,7/27/2014,8/2/2014,GeorgeZrebassa@gmail.com,United States,Los Angeles,California,1649.95,5,659.98,July 2014,6,,40%,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH
US-2014-167318,7/27/2014,8/2/2014,GeorgeZrebassa@gmail.com,United States,Los Angeles,California,362.35,3,45.29,July 2014,6,,12%,Chairs,"Global Airflow Leather Mesh Back Chair, Black"
US-2011-120313,10/31/2011,11/2/2011,NancyLomonaco@gmail.com,United States,San Francisco,California,73.58,2,8.28,October 2011,2,,11%,Phones,Motorola L804
CA-2014-135419,11/4/2014,11/10/2014,BruceGeld@gmail.com,United States,Bakersfield,California,486.37,4,36.48,November 2014,6,,8%,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
CA-2013-149335,7/26/2013,7/26/2013,BeckyCastell@gmail.com,United States,San Francisco,California,37.17,9,11.15,July 2013,0,,30%,Art,Newell 325
CA-2014-135076,4/14/2014,4/18/2014,YanaSorensen@gmail.com,United States,Hesperia,California,436.7,6,-38.21,April 2014,4,,-9%,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki"
CA-2014-141481,6/12/2014,6/15/2014,ZuschussDonatelli@gmail.com,United States,Los Angeles,California,61.44,3,16.59,June 2014,3,,27%,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector
CA-2011-110555,4/11/2011,4/18/2011,MichelleMoray@gmail.com,United States,Great Falls,Montana,87.08,7,24.38,April 2011,7,,28%,Storage,Eldon Simplefile Box Office
CA-2011-110555,4/11/2011,4/18/2011,MichelleMoray@gmail.com,United States,Great Falls,Montana,105.58,2,9.24,April 2011,7,,9%,Phones,AT&T SB67148 SynJ
CA-2011-110555,4/11/2011,4/18/2011,MichelleMoray@gmail.com,United States,Great Falls,Montana,217.44,6,91.32,April 2011,7,,42%,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive
CA-2014-157273,1/31/2014,2/3/2014,SamZeldin@gmail.com,United States,Seattle,Washington,604.77,4,60.48,January 2014,3,,10%,Phones,Mitel 5320 IP Phone VoIP phone
CA-2011-109918,9/7/2011,9/12/2011,LisaRyan@gmail.com,United States,Santa Clara,California,27.36,4,7.39,September 2011,5,,27%,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"
CA-2011-109918,9/7/2011,9/12/2011,LisaRyan@gmail.com,United States,Santa Clara,California,20.56,2,9.66,September 2011,5,,47%,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"
CA-2011-109918,9/7/2011,9/12/2011,LisaRyan@gmail.com,United States,Santa Clara,California,83.92,5,31.47,September 2011,5,,38%,Binders,Avery Legal 4-Ring Binder
CA-2013-118745,6/12/2013,6/17/2013,SethVernon@gmail.com,United States,Los Angeles,California,902.71,3,33.85,June 2013,5,,4%,Tables,Bretford Rectangular Conference Table Tops
CA-2013-163972,10/18/2013,10/22/2013,MichaelGranlund@gmail.com,United States,Fresno,California,120.67,2,21.29,October 2013,4,,18%,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black"
CA-2013-113726,11/25/2013,12/2/2013,SteveCarroll@gmail.com,United States,Seattle,Washington,82.26,3,33.73,November 2013,7,,41%,Furnishings,Howard Miller Distant Time Traveler Alarm Clock
CA-2013-152940,11/11/2013,11/14/2013,RoseO'Brian@gmail.com,United States,San Francisco,California,29.74,1,4.46,November 2013,3,,15%,Storage,Acco Perma 2700 Stacking Storage Drawers
CA-2012-158701,1/5/2012,1/10/2012,JamesLanier@gmail.com,United States,San Francisco,California,87.36,6,23.59,January 2012,5,,27%,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor
CA-2012-158701,1/5/2012,1/10/2012,JamesLanier@gmail.com,United States,San Francisco,California,56.16,6,17.55,January 2012,5,,31%,Binders,Fellowes Binding Cases
CA-2013-134544,3/18/2013,3/20/2013,AnnaChung@gmail.com,United States,San Francisco,California,84.78,2,-20.14,March 2013,2,,-24%,Phones,i.Sound Portable Power - 8000 mAh
CA-2014-137582,9/5/2014,9/9/2014,CynthiaVoltz@gmail.com,United States,Oakland,California,11.81,3,4.13,September 2014,4,,35%,Binders,Pressboard Hanging Data Binders for Unburst Sheets
CA-2014-153227,12/5/2014,12/7/2014,ChrisSelesnick@gmail.com,United States,Los Angeles,California,11.76,2,5.76,December 2014,2,,49%,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
CA-2012-133837,4/13/2012,4/18/2012,TheaHendricks@gmail.com,United States,Glendale,Arizona,10.74,1,0.81,April 2012,5,,8%,Storage,"Neat Ideas Personal Hanging Folder Files, Black"
CA-2013-154067,2/1/2013,2/7/2013,SuzanneMcNair@gmail.com,United States,Los Angeles,California,105.52,4,48.54,February 2013,6,,46%,Paper,Xerox 1883
CA-2012-134082,12/11/2012,12/17/2012,JimKriz@gmail.com,United States,San Bernardino,California,110.53,4,38.68,December 2012,6,,35%,Binders,GBC Recycled Grain Textured Covers
CA-2014-118199,5/10/2014,5/12/2014,LaurelBeltran@gmail.com,United States,Seattle,Washington,147.92,5,46.23,May 2014,2,,31%,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series"
CA-2014-118199,5/10/2014,5/12/2014,LaurelBeltran@gmail.com,United States,Seattle,Washington,104.28,3,26.07,May 2014,2,,25%,Storage,Home/Office Personal File Carts
CA-2014-118199,5/10/2014,5/12/2014,LaurelBeltran@gmail.com,United States,Seattle,Washington,286.85,1,63.11,May 2014,2,,22%,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer"
